,gdp,life,bc,healthspend,teen,matdeath,wifehealth,hushealth,bothhealth,eduspend,noschool,malenoschool,malelit,malesomeschool,femalelit,bach,fembach,abuse,legis
853,60361.7387716,80.3,,9.59321032175,4.2776,7.0,,,,,,,,98.53444,,32.96768,36.88281,,
854,61330.9126252,80.5487804878,,9.15873410869,4.1192,7.0,,,,,,,,91.45907,,18.4611,13.35597,4.0,
855,762.883824304,57.0103414634,,3.90050630046,33.099,401.0,,,,9.65999984741,,,,,,,,,
856,779.766786571,57.0882439024,,3.48638026584,32.009,396.0,,,,7.80539989471,,,,,,,,,
857,792.963851267,57.2205609756,9.0,3.5164493955,30.919,382.0,,,,8.44758987427,,,,,,,,,
858,822.097050066,57.4112195122,,4.16769658226,30.0114,371.0,,,,8.8898897171,,,,,,,,,
859,867.68359002,57.6636341463,,4.60088828705,29.1038,357.0,,,,9.26467037201,,,,,,,,,
860,910.364507373,57.9842926829,,4.93946776356,28.1962,341.0,,,,8.36588954926,,,,,,,,,
861,974.564237418,58.3766829268,17.8,4.70273218692,27.2886,330.0,,,,8.27877998352,,,,,,,,,
862,1060.81494029,58.8293414634,,5.33760059205,26.381,321.0,,,,8.40625,,,,,,,,,
863,1234.01335567,59.3238780488,22.5,5.74563285788,25.7274,309.0,,,,,,,,,,,,,
864,1279.25194791,59.842804878,,5.95720603178,25.0738,290.0,,,,,,,,,,,,,
865,1358.46050005,60.3606829268,,5.14993909896,24.4202,275.0,,,,4.49022006989,,,,,,,,,
866,1472.01420497,60.8505609756,,5.01968371196,23.7666,266.0,,,,,,,,,,,,,
867,1586.78013328,61.2959756098,19.0,5.25888562962,23.113,257.0,,,,,,,,,,,,,
868,1683.42992284,61.6864634146,,5.32241748627,22.4692,243.0,,,,,,,,,,,,,
869,1813.59622614,62.0155121951,,6.75084758715,21.8254,237.0,,,,,,,,,,,,,
870,4819.89995384,,,3.30839647945,,,,,,,,,,,,,,,
871,4925.62969151,,,3.23826402018,,,,,,,3.57489,3.82514,,23.2228,,5.00917,4.79338,,57.0577720586
872,4837.63193389,76.5975609756,,3.29027280334,,,,,,,,,,,,,,,
873,4997.16258014,,,3.17377597769,,,,,,,,,,,,,,,
874,5329.13579613,,,2.97415808163,,,,,,,,,,,,,,,
875,5250.35256117,,,3.01970000092,,,,,,,,,,,,,,,
876,5522.28561848,,,3.09468305059,,,,,,,,,,,,,,,
877,5953.54871787,,,3.07791977882,,,,,,,,,,,,,,,
878,6463.62421732,,,2.96951026964,,,,,,,,,,,,,,,
879,6891.46079667,,,3.6526046825,,,,,,,,,,,,,,,
880,6937.25608363,,,4.04718256921,,,,,,,,,,,,,,,
881,7023.35342822,,,3.97439009271,,,,,,,,,,,,,,,
882,6768.29441564,,,3.66936388435,,,,,,,,,,,,,,,
883,7036.54838784,,,3.81221684352,,,,,,,,,,,,,,,
884,7251.83505896,,,3.76797285415,,,,,,,,,,,,,,,
885,2802.42404407,70.6337317073,64.7,2.19249506543,110.159,79.0,,,,1.91261005402,,,,,,,,,30.5909602375
886,2862.16307968,70.8389268293,,1.92589590512,109.879,75.0,,,,2.02369999886,,,,,,,,,30.91095364
887,3008.46904768,71.051804878,69.8,2.008738541,109.599,66.0,,,,1.97100996971,,,86.8110198975,,87.1770935059,,,10.4,30.5555564612
888,2372.62977188,71.2668292683,,1.82087736676,109.4194,69.0,,,,1.87636005878,,,,,,,,,31.0119690172
889,2421.09388217,71.4835365854,,1.38861925169,109.2398,77.0,,,,,,,,,,,,,32.8099348456
890,3681.06541468,71.7003902439,,1.48594904673,109.0602,64.0,,,,,,,,,,,,,32.4320498334
891,3836.4756486,71.9168292683,61.3,1.7816058272,108.8806,110.0,,,,,,,,,,,,,41.7207979261
892,4637.23995945,72.1313170732,72.9,1.99250876081,108.701,81.0,33.6,11.0,53.6,2.05123996735,9.01469,8.75764,88.2101516724,41.68118,88.2771682739,18.65133,21.23832,11.7,30.6125311158
893,4996.9426635,72.3423170732,,2.05127782755,107.0856,85.0,,,,,,,,,,,,,
894,4933.94304974,72.5483170732,,2.24556022108,105.4702,105.0,,,,,,,,,,,,,31.0387407721
895,5441.9657488,72.749804878,73.0,2.26396484741,103.8548,75.0,,,,,11.23994,11.11375,89.3770370483,51.88285,89.697303772,10.78617,12.25082,,34.117847319
896,5820.39629965,72.9452926829,,2.6043860768,102.2394,115.0,,,,,10.80062,10.82361,89.9848327637,52.90503,90.2255172729,10.27196,11.73175,,42.4260339482
897,5967.00098405,73.1353170732,,2.70181225883,100.624,62.0,,,,,10.21534,10.22402,90.0848236084,53.11408,90.2241668701,10.78866,12.50558,,38.5876306874
898,5952.32900678,73.319902439,71.9,2.6234673576,99.5292,106.0,42.2,9.9,47.3,,9.73944,10.22765,90.4581298828,53.91762,91.2505111694,10.85859,11.93818,,37.0167494024
899,6147.34356916,73.5000243902,69.6,2.92737564848,98.4344,98.0,,,,,9.38856,9.90839,91.3716506958,55.47761,92.1477584839,11.78635,13.64389,,
900,1327.86252476,64.4462816102,49.3130527231,2.4505548209,65.8959901275,321.0,,,,4.00687503815,,,78.3369,,61.91063,,,,
901,1290.67075393,64.7573622684,,2.52708105008,63.627795869,308.0,,,,4.34738016129,,,,,,,,,
902,1231.97660594,65.0669116637,,2.34770178736,61.3521332167,294.0,,,,3.75474500656,,,,,,,,,
903,1353.31692309,65.3807870554,,2.36326343003,59.4426975765,280.0,,,,3.94924998283,,,,,,,,,
904,1553.39208962,65.701500583,,2.34682370498,57.5556080171,267.0,,,,3.36642503738,,,,,,,,,
905,1781.75449455,66.030000343,,2.33734664883,55.6970873474,253.0,,,,,,,,,,,,,
906,2008.69410766,66.3702803646,,2.36988366151,53.8691322473,240.0,,,,3.83542001247,,,,,,,,,
907,2351.58643194,66.7168411826,,2.38525083817,52.0547624752,228.0,,,,3.53162503242,,,,,,,,,
908,2604.00612733,67.0679600777,,2.40512568132,50.5982025721,217.0,,,,4.05765008926,,,,,,,,,
909,2467.14887912,67.4191091528,,2.7012599811,49.1332060704,207.0,,,,,,,,,,,,,
910,2942.30210621,67.7652391883,,2.50713087109,47.6458062166,197.0,,,,4.07573986053,,,83.31693,,70.45787,,,,
911,3231.79316958,68.1026993885,,2.49549096804,46.1391918229,188.0,,,,,,,,,,,,,
912,3332.66293724,68.4285391056,56.53938878,2.49734021817,44.6084164582,180.0,,,,,,,,,,,,,
913,3345.10004022,68.7417617861,,2.58670142197,43.1329903132,172.0,,,,,,,,,,,,,
914,3334.70939522,69.0391420682,,2.6656026032,41.6377075018,165.0,,,,,,,,,,,,,
915,3976.56365267,71.3912255387,75.2054755777,4.6888492418,19.5320907487,113.0,,,,,,,95.10246,,88.10275,,,,
916,3666.90701214,71.7638917011,,4.68479017391,19.1201321898,110.0,,,,3.57129001617,,,,,,,,,
917,3698.46437181,72.119055382,,4.61353706894,18.6029513074,106.0,,,,3.82876992226,,,,,,,,,
918,4034.3168781,72.4578881613,,4.63509831873,18.204882286,102.0,,,,,,,,,,,,,
919,4490.14473386,72.7856522881,,4.62669641575,17.9360929512,98.0,,,,3.85395002365,,,,,,,,,
920,4745.17496536,73.0603963766,,4.56621520509,17.8490532051,94.0,,,,3.69264006615,,,,,,,,,
921,5002.32054904,73.3439718263,,4.36714572572,17.8509705049,89.0,,,,3.90510010719,,,,,,,,,
922,5569.51190851,73.5846595367,,4.29739388969,18.0134411968,85.0,,,,3.46368002892,,,,,,,,,
923,6379.6168586,73.8013083949,,4.43484818997,18.3729969006,81.0,,,,3.50850009918,,,,,,,,,
924,6523.06921497,74.0208722562,,4.86524119513,18.8234004995,78.0,,,,4.66981983185,,,,,,,,,
925,7563.22273181,74.1941463639,,4.77581714409,19.2946938032,74.0,,,,3.78134989738,,,97.01949,,92.83087,,,,
926,8699.51942399,74.3528305639,,4.87172667772,19.8236757688,71.0,,,,4.70865011215,,,,,,,,,
927,9253.9601165,74.5505228437,80.4949056331,4.8668694809,20.366676546,67.0,,,,4.53768014908,,,,,,,,,
928,9282.5630935,74.7385985487,,4.64322095158,20.8625578945,64.0,,,,3.78940999508,,,,,,,,,
929,9491.66934494,74.9285074421,,4.57144756846,21.3140454582,62.0,,,,,,,,,,,,,
930,966.400803143,70.4532367105,76.3440197206,1.68918466219,20.9109560466,120.0,,,,4.2605599165,,,94.64919,,86.8308,,,,
931,1019.79921201,70.82454879,,1.62688728144,20.3854746964,117.0,,,,2.74332499504,,,,,,,,,
932,1118.43794375,71.1907756729,,1.73685576325,19.7391124154,113.0,,,,2.99708008766,,,,,,,,,
933,1253.26618207,71.5424737481,,1.80863737068,19.2443069572,108.0,,,,,,,,,,,,,
934,1441.45009993,71.8725097915,,1.81566667597,18.9154747904,104.0,,,,2.7484600544,,,,,,,,,
935,1652.96075384,72.1749010102,,1.79631989047,18.8073020103,100.0,,,,,,,,,,,,,
936,1973.1610477,72.4469233872,,1.87526709335,18.8048272529,95.0,,,,,,,,,,,,,
937,2476.42512917,72.6919270432,,2.07666614543,18.9949330815,90.0,,,,3.07841992378,,,,,,,,,
938,3107.88185091,72.9163271463,,2.25621390193,19.4234638224,86.0,,,,3.50850009918,,,,,,,,,
939,3343.50782619,73.1218479144,,2.57499374741,19.9649420352,82.0,,,,4.50431990623,,,,,,,,,
940,4024.73632396,73.3133899887,,2.53842979044,20.5386744025,79.0,,,,4.07770502567,,,96.79549,,92.18079,,,,
941,4882.54818908,73.495885197,,2.6697874711,21.1791026221,74.0,,,,,,,,,,,,,
942,5406.38653913,73.674226012,80.6309227492,2.81148971271,21.8427002055,71.0,,,,,,,,,,,,,
943,5912.92620335,73.8529253053,,2.8818048921,22.4619320573,68.0,,,,3.7678349781,,,,,,,,,
944,6308.66106559,74.0347740029,,2.97505095456,23.0241217568,65.0,,,,,,,,,,,,,
945,956.031720285,70.3843730838,76.248300335,1.68918466219,20.6744133939,120.0,,,,4.2605599165,,,94.62516,,86.84992,,,,
946,1008.86491116,70.7613829767,,1.62688728144,20.1578351387,117.0,,,,2.74332499504,,,,,,,,,
947,1106.44779957,71.1336359149,,1.73685576325,19.5269082791,113.0,,,,2.99708008766,,,,,,,,,
948,1239.8296938,71.4897930763,,1.80863737068,19.0469863831,108.0,,,,,,,,,,,,,
949,1425.99920605,71.8220395241,,1.81566667597,18.72803153,104.0,,,,2.7484600544,,,,,,,,,
950,1635.25749433,72.1244004378,,1.79631989047,18.6223842802,100.0,,,,,,,,,,,,,
951,1952.05596038,72.3947656285,,1.87526709335,18.6165279362,95.0,,,,,,,,,,,,,
952,2449.9794327,72.6378120561,,2.07666614543,18.7967885641,91.0,,,,3.07841992378,,,,,,,,,
953,3074.75768724,72.86093936,,2.25621390193,19.2099486522,86.0,,,,3.50850009918,,,,,,,,,
954,3307.94565579,73.0661367856,,2.57499374741,19.7332523819,83.0,,,,,,,,,,,,,
955,3982.01406558,73.2583258381,,2.53842979044,20.2887613926,79.0,,,,4.07770502567,,,96.8006,,92.2691,,,,
956,4830.82463754,73.442226335,,2.6697874711,20.9103521901,75.0,,,,,,,,,,,,,
957,5349.23436439,73.6222530981,80.5069493009,2.81148971271,21.5549969943,71.0,,,,,,,,,,,,,
958,5850.55580645,73.8025257087,,2.8818048921,22.1559230013,68.0,,,,,,,,,,,,,
959,6242.27132178,73.985723037,,2.97505095456,22.7014872353,65.0,,,,,,,,,,,,,
960,1451.29077551,72.9441707317,,0.896003183464,83.2328,103.0,,,,1.15093004704,,,,,,,,,29.2994934887
961,1903.7418676,73.2304390244,,1.22846315163,82.8724,98.0,,,,,,,92.3271331787,,89.6970901489,,,,25.2750609984
962,2183.96746464,73.492,,1.42887597255,82.512,91.0,,,,,,,,,,,,,25.0189557783
963,2440.46916386,73.727804878,,1.42571458072,82.6118,81.0,,,,,,,,,,,,,
964,2708.55829298,73.9423170732,72.7,1.42931441752,82.7116,75.0,,,,,,,,,,,,,33.5016545319
965,3021.94276733,74.1379756098,,1.30987544162,82.8114,74.0,,,,,,,,,,,,,34.6151504017
966,3350.78414232,74.3202195122,,1.42365577092,82.9112,71.0,,,,,,,,,,,,,27.7171421577
967,3590.71151349,74.4950243902,,1.50624090047,83.011,68.0,,,,,,,87.2593612671,,81.6805877686,,,,
968,4274.94082062,74.6678292683,,1.63035466491,81.8738,68.0,,,,,7.19725,6.03139,,,,14.83464,14.45048,,
969,4255.55556312,74.8446097561,,2.18659127523,80.7366,72.0,,,,,11.27155,9.08665,87.1186523438,36.58671,81.4512023926,11.37088,11.25122,,
970,4657.30173746,75.029804878,,2.45940762438,79.5994,75.0,,,,4.07573986053,10.63399,8.76272,93.3168716431,39.3891,90.4701080322,11.55395,11.77575,,
971,5223.3775749,75.2264390244,,2.59738099118,78.4622,78.0,,,,4.31454992294,,,93.052520752,,90.2208175659,,,,40.7416974116
972,5702.16828789,75.433,80.1,2.95729299851,77.325,74.0,,,,4.1656999588,,,93.2542419434,,90.9516830444,,,,39.6985642769
973,6051.61112939,75.6485121951,,3.8583853015,76.7488,70.0,,,,,,,94.4257278442,48.27862,92.2180786133,13.5403,13.5782,,
974,6345.84072506,75.8724878049,,4.50815657292,76.1726,66.0,,,,,5.57116,4.6247,95.2571716309,49.36461,93.2538604736,9.44244,9.89357,,
975,1461.01825941,68.5907560976,56.1,2.2469583953,54.3744,63.0,32.7,41.1,24.8,,,,,,,,,,10.1130320299
976,1402.75985433,68.7864390244,,2.32755828191,53.4292,60.0,,,,,,,,,,,,,9.33563730679
977,1238.92655752,68.9526585366,,2.40381706083,52.484,58.0,,,,,,,,,,,,,9.00175100808
978,1147.78171317,69.1094390244,60.0,2.06854796498,51.73,56.0,,,,4.94563007355,,,,,,,,,8.52948464277
979,1071.32333882,69.2657804878,,1.98591149478,50.976,54.0,,,,4.6707201004,,,,,,,,,7.9977742917
980,1196.7333085,69.4296829268,59.2,1.9850409875,50.222,52.0,26.3,19.5,52.7,4.79442977905,,,83.0175170898,,59.3555793762,,,,10.4218650853
981,1409.17787523,69.603195122,,2.28751927683,49.468,50.0,,,,4.00178003311,,,74.6218032837,,57.8119087219,,,,10.8350583037
982,1681.31448106,69.7822926829,,2.04669573567,48.714,47.0,,,,3.68460988998,,,,,,,,,11.1104868633
983,2061.61277225,69.9644634146,60.3,2.02972719676,49.9,45.0,25.6,11.8,61.2,3.76082992554,,,,,,,,,
984,2349.28686466,70.1501463415,,2.05812684569,51.086,43.0,,,,,,,,,,,,,
985,2668.03598826,70.3402926829,,1.87259284496,52.272,40.0,,,,,,,80.2686462402,,63.5158081055,,,,13.8768690713
986,2816.66694348,70.5333170732,,1.99080413552,53.458,39.0,,,,,,,,,,,,,13.5139889011
987,3226.13137882,70.7291463415,,1.90923132745,54.644,37.0,,,,,,,81.6792221069,,65.7566604614,,,,9.74034519547
988,3264.45006268,70.9257804878,,2.05746810088,53.5396,35.0,,,,,,,82.6333389282,,67.1798629761,,,,7.12347998441
989,3365.70742057,71.1217073171,58.5,2.15538450092,52.4352,34.0,14.6,16.2,68.1,,,,,,,,,,
990,2259.88826939,68.7170487805,,3.79630276306,87.576,84.0,,,,2.54708003998,,,,,,,,,26.0899688866
991,2363.27103114,69.0057073171,,3.75344866728,86.414,86.0,,,,,,,,,,,,,25.354309234
992,2435.47274816,69.2978780488,,3.80568022058,85.252,72.0,,,,2.87053990364,,,,,,,,,25.7175104144
993,2549.88663649,69.5895365854,66.9,3.75017366471,83.5498,69.0,,,,2.75908994675,,,,,,,,,32.0984342185
994,2666.33969549,69.8827317073,,3.63530419631,81.8476,69.0,,,,,,,83.9959106445,,78.0278701782,,,,32.9867194486
995,2874.25725626,70.1789268293,,3.81255309379,80.1454,68.0,,,,2.73246002197,,,,,,,,,27.3482114215
996,3108.59252934,70.4791707317,,4.15313880403,78.4432,67.0,,,,3.01268005371,21.26033,17.46116,86.6953430176,40.46296,81.0038223267,10.60179,9.60707,,28.8336848408
997,3358.42125185,70.7804634146,,3.74476964598,76.741,62.0,,,,3.05447006226,24.85831,21.58359,84.8640670776,37.94809,79.6621322632,6.16616,5.49033,,24.664694575
998,3569.33539345,71.0807804878,72.3,3.70671478123,74.7598,59.0,,,,3.7416601181,20.91184,17.35716,87.0546798706,40.29614,81.3594970703,10.73418,9.84067,7.7,38.0717977228
999,3431.28006792,71.3781463415,,4.13369692671,72.7786,63.0,,,,3.96954011917,20.33696,17.36465,86.8252105713,40.78324,81.8179473877,10.81727,10.3901,,37.8830403906
1000,3547.07098315,71.6706097561,,4.29012068983,70.7974,59.0,,,,3.48668003082,,,87.0997009277,44.79186,82.3080215454,6.77404,6.13085,,28.9534885322
1001,3821.33858986,71.9561707317,,4.32790334062,68.8162,60.0,,,,3.41749000549,19.44024,16.25071,88.3916473389,41.75951,83.0156402588,10.20798,9.52354,,
1002,3921.72039512,72.2318536585,,4.21047115425,66.835,57.0,,,,,19.27423,15.97091,,43.5699,,11.21886,10.59766,,37.1108915035
1003,3998.73949939,72.4981463415,,4.63229190795,66.1952,55.0,,,,,18.16103,15.67014,89.2350082397,44.84252,84.6703491211,5.79567,5.29698,,
1004,4102.0638518,72.7545609756,72.0,4.46950832355,65.5554,54.0,,,,,,,,,,,,,
1005,1970.25122894,52.1086341463,10.1,2.16627167819,130.8264,702.0,,,,,,,94.8426132202,,81.6230010986,,,,
1006,2661.4214792,52.396804878,,1.33552519703,129.7992,659.0,,,,,,,,,,,,,
1007,3182.76787373,52.6863414634,,1.11172151454,128.772,611.0,,,,,,,,,,,,,
1008,4234.60208581,52.9896829268,,1.52759716026,127.5878,564.0,,,,,,,,,,,,,
1009,7276.07565588,53.3157804878,,1.35245462386,126.4036,523.0,,,,,,,,,,,,,
1010,13129.598177,53.6745853659,,0.913982114139,125.2194,483.0,,,,,,,,,,,,,
1011,14162.0548881,54.0765853659,,1.46745206625,124.0352,450.0,,,,,,,,,,,,,
1012,16186.1732058,54.5163170732,,1.64082835793,122.851,426.0,,,,,,,,,,,,,
1013,23347.6608504,54.9863170732,,1.79507957244,121.147,408.0,,,,,,,,,,,,,
1014,14451.5242166,55.477195122,,4.46110840249,119.443,391.0,,,,,,,,,,,,,
1015,17441.092545,55.971,,3.05717111239,117.739,379.0,,,,,,,,,,,,,
1016,22944.9262899,56.4468292683,12.6,2.59665433056,116.035,364.0,,,,,,,,,,,,43.6,
1017,23278.2300613,56.8902682927,,3.32588193783,114.331,361.0,,,,,,,,,,,,,
1018,21497.8944257,57.2908292683,,2.9617899026,112.0642,356.0,,,,,,,,,,,,,
1019,18918.2768313,57.6470487805,,2.93271044233,109.7974,351.0,,,,,,,97.2904663086,,92.4452362061,,,,
1020,199.813195113,56.0250243902,,1.58851116527,88.595,733.0,,,,,,,,,,,,,
1021,205.846035687,56.5827804878,,1.38678137736,85.49,700.0,,,,4.04716014862,,,,,,,,,
1022,192.507643238,57.1028292683,8.0,1.64046934304,82.385,669.0,80.2,9.3,7.3,3.52390003204,,,65.39012146,,40.2244186401,,,,
1023,221.526812689,57.6026829268,,1.29168899475,81.1238,647.0,,,,,,,,,,,,,
1024,272.832832575,58.0928292683,,1.23601455755,79.8626,627.0,,,,3.14896988869,,,,,,,,,
1025,262.074529801,58.5924146341,,1.09593913948,78.6014,619.0,,,,,,,,,,,,,
1026,281.375017348,59.1165609756,,1.47045052787,77.3402,615.0,,,,2.12700009346,,,,,,,,,
1027,299.111451823,59.6694146341,,1.49033812929,76.079,619.0,,,,,,,,,,,,,
1028,306.66514392,60.2500731707,,1.93142960704,73.0652,614.0,,,,,,,,,,,,,
1029,404.196309045,60.8535121951,,1.39796022448,70.0514,599.0,,,,,,,,,,,,,
1030,451.426693297,61.4661463415,8.4,1.4248635594,67.0376,579.0,,,,,,,,,,,,,
1031,544.462431142,62.0693658537,,1.40782256969,64.0238,561.0,,,,,,,,,,,,,
1032,,62.6449756098,,1.38397646449,61.01,540.0,,,,,,,,,,,,,
1033,,63.1778780488,,1.37826626047,58.3406,533.0,,,,,,,,,,,,,
1034,,63.6630243902,,1.52746400372,55.6712,524.0,,,,,,,81.5587921143,,64.2532272339,,,,
1035,4070.03190359,70.4170731707,,4.07551483358,26.2586,26.0,,,,5.34020996094,0.22802,0.2072,99.7759475708,91.20463,99.7600631714,27.49022,30.25381,,40.3795095365
1036,4498.95870413,70.2585365854,,3.81748706361,24.8888,24.0,,,,5.23648023605,,,,,,,,,36.904021846
1037,5308.34696118,70.9048780488,,3.73572585776,23.519,22.0,,,,5.46867990494,,,,,,,,,37.9298213667
1038,7174.24079225,71.3170731707,,3.77500916844,23.3278,19.0,,,,5.29462003708,,,,,,,,,31.2303270142
1039,8850.46784995,71.9097560976,,3.87711768323,23.1366,17.0,,,,4.91180992126,,,,,,,,,35.1792011916
1040,10338.3172626,72.5682926829,63.4,3.85004155761,22.9454,15.0,,,,4.84485006332,,,,,,,,,37.2191190889
1041,12595.4148404,72.6914634146,,3.67354921199,22.7542,13.0,,,,,,,,,,,,,33.0096514715
1042,16586.4079614,72.8146341463,,3.89924275099,22.563,13.0,,,,4.66395998001,,,,,,32.10965,37.16542,,33.5228810419
1043,18094.5473955,73.7707317073,,4.71242341162,21.2766,11.0,,,,5.51750993729,,,,,,33.2539,39.07314,,35.9411816871
1044,14726.3139057,74.8243902439,,5.2167167625,19.9902,11.0,,,,5.95415019989,,,,,,34.50866,41.68309,,35.3205841488
1045,14641.4031444,75.4292682927,,4.92734680045,18.7038,8.0,,,,5.52626991272,,,,,,34.02901,40.91762,,36.0814171153
1046,17453.7537612,76.2292682927,,4.62588547698,17.4174,10.0,,,,5.01738023758,,,99.8589782715,,99.9094772339,35.53011,42.21719,,36.2477214307
1047,17490.99313,76.3268292683,,5.11576164828,16.131,9.0,,,,4.69431018829,,,,,,36.04406,42.51447,,
1048,19155.4212505,77.1414634146,,5.13860336823,14.8994,9.0,,,,,,,,,,37.16046,44.41955,,
1049,20147.7782168,77.2390243902,,5.02839590245,13.6678,9.0,,,,,,,,,,37.09853,44.99764,,
1050,124.050950453,51.9303414634,8.1,2.38265541314,110.1392,897.0,,,,3.98310995102,,,,,,,,,
1051,120.35311525,52.5869268293,,2.23081820451,107.6736,871.0,,,,3.70028996468,,,,,,,,,
1052,111.531169295,53.3482439024,,2.55028135471,105.208,846.0,,,,3.63245010376,,,,,,,,,
1053,119.058658784,54.2192195122,,2.55636890789,100.8806,814.0,,,,,,,,,,,,,
1054,135.97636191,55.1898292683,,2.37364068033,96.5532,780.0,,,,,,,50.0,,22.7999992371,,,,23.2055923756
1055,161.876953908,56.2365609756,14.7,2.580334349,92.2258,743.0,14.6,33.3,51.2,,,,41.9366188049,,17.9771995544,,,,20.0931786395
1056,194.077993674,57.3249268293,,2.52940562752,87.8984,698.0,,,,5.49094009399,,,,,,,,,15.6654196971
1057,243.628845484,58.408,,2.5714770989,83.571,654.0,,,,5.45110988617,71.80616,60.71353,49.1346588135,9.88193,28.9216403961,0.49253,0.17924,,
1058,325.79490066,59.4469268293,,2.22132218934,80.2838,608.0,,,,5.40819978714,,,,,,,,,
1059,380.264841033,60.4157804878,,2.42151969536,76.9966,566.0,,,,4.4220700264,,,,,,,,,
1060,341.858956169,61.2961219512,,3.7167360352,73.7094,523.0,,,,4.49659013748,,,,,,,,,
1061,355.588991513,62.0830243902,28.6,3.73515572844,70.4222,482.0,13.4,24.9,61.0,5.48577022552,75.1919,62.38894,,18.23809,,1.09299,0.39435,,19.8590783647
1062,469.79230389,62.7935365854,,3.3105951258,67.135,447.0,,,,5.56677007675,,,,,,,,,22.1138273438
1063,503.902606587,63.442195122,,2.95363771834,63.6274,410.0,,,,4.4985499382,,,,,,,,,
1064,573.565960346,64.0350243902,34.2,2.86756675022,60.1198,378.0,,,,,,,,,,,,,
1065,20207.1230275,78.2741263538,,6.7257210187,11.3206497796,9.0,,,,4.89364004135,,,98.8523,,98.09045,,,,
1066,20444.1625551,78.5967704227,,6.82476208579,11.3257235575,9.0,,,,5.33505010605,,,,,,,,,
1067,22128.9456719,78.6843430208,,6.97049071591,11.3222837677,8.0,,,,5.40916013718,,,,,,,,,
1068,27156.4115362,78.7070550645,,7.10056977896,11.1256997371,8.0,,,,5.1085100174,,,,,,,,,
1069,30977.101833,79.2785640987,,7.08237851998,10.9203347707,8.0,,,,5.07846522331,,,,,,,,,
1070,31979.5684915,79.4261444892,,7.24341063461,10.711392049,8.0,,,,5.07074022293,,,,,,,,,
1071,33791.7698937,79.8559929452,,7.27513672684,10.5000654445,7.0,,,,4.90801000595,,,,,,,,,
1072,38706.3163252,80.0997517287,,7.18372590935,10.2920533384,7.0,,,,4.81884479523,,,,,,,,,
1073,42221.4927207,80.3027925818,,7.41970270081,9.95601425633,7.0,,,,5.20153999329,,,,,,,,,
1074,38475.8477601,80.5034131265,,8.06033416631,9.61980235724,7.0,,,,5.57816004753,,,,,,,,,
1075,37604.2662833,80.7466582056,,7.98529491412,9.28368592618,7.0,,,,5.5410349369,,,99.13165,,98.63943,,,,
1076,40426.112932,81.3031022401,,7.85105952427,8.94503904021,7.0,,,,5.31906509399,,,,,,,,,
1077,37584.4454126,81.3122545427,,7.9048054626,8.61064754578,7.0,,,,5.19637513161,,,,,,,,,
1078,38920.6198398,81.594048883,,7.9615580652,8.23305273624,7.0,,,,,,,,,,,,,
1079,39594.6458435,81.6486694371,,8.00147985553,7.86933208607,6.0,,,,,,,,,,,,2.52675402168,
1080,11512.8937367,73.0248189026,,6.20759077434,25.7183669222,33.0,,,,4.29715013504,,,99.01213,,97.32198,,,,
1081,11616.7429999,73.3408458063,,6.3574206517,24.5645758525,32.0,,,,4.68049001694,,,,,,,,,
1082,12688.1315189,73.4002037974,,6.54376722457,23.3964772296,31.0,,,,4.65792989731,,,,,,,,,
1083,15425.6061383,73.5079910388,,6.68023105968,23.3338686247,30.0,,,,5.08732008934,,,,,,,,,
1084,17934.2022863,73.9350989706,,6.64356957609,23.2510246204,28.0,,,,4.91180992126,,,,,,,,,
